0.336481,0.336481,0.336481,-52.6,0.004615,-52.6,0.004615,1,1,0
0.34123,0.34123,0.34123,-53.282,0.003936,-53.282,0.003936,1,1,0
0.345969,0.345969,0.345969,-53.964,0.003348,-53.964,0.003348,1,1,0
0.3507,0.3507,0.3507,-54.648,0.002842,-54.648,0.002842,0,0,0
0.355421,0.355421,0.355421,-55.336,0.002406,-55.336,0.002406,0,0,0
0.360134,0.360134,0.360134,-56.026,0.002033,-56.026,0.002033,0,0,0
0.364838,0.364838,0.364838,-56.721,0.001713,-56.721,0.001713,0,0,0
0.369532,0.369532,0.369532,-57.419,0.001441,-57.419,0.001441,0,0,0
0.374217,0.374217,0.374217,-58.122,0.001209,-58.122,0.001209,0,0,0
0.378892,0.378892,0.378892,-58.832,0.001012,-58.832,0.001012,0,0,0
0.383557,0.383557,0.383557,-59.548,0.000845,-59.548,0.000845,0,0,0
0.388213,0.388213,0.388213,-60.269,0.000704,-60.269,0.000704,0,0,0
0.392859,0.392859,0.392859,-60.997,0.000585,-60.997,0.000585,0,0,0
0.397495,0.397495,0.397495,-61.731,0.000485,-61.731,0.000485,0,0,0
0.402121,0.402121,0.402121,-62.475,0.000401,-62.475,0.000401,0,0,0
0.406737,0.406737,0.406737,-63.225,0.000331,-63.225,0.000331,0,0,0
0.411342,0.411342,0.411342,-63.983,0.000273,-63.983,0.000273,0,0,0
0.415937,0.415937,0.415937,-64.749,0.000224,-64.749,0.000224,0,0,0
0.420521,0.420521,0.420521,-65.523,0.000184,-65.523,0.000184,0,0,0
0.425094,0.425094,0.425094,-66.305,0.00015,-66.305,0.00015,0,0,0
0.429657,0.429657,0.429657,-67.096,0.000123,-67.096,0.000123,0,0,0
0.434208,0.434208,0.434208,-67.893,0.0001,-67.893,0.0001,0,0,0
0.438749,0.438749,0.438749,-68.701,8.1e-05,-68.701,8.1e-05,0,0,0
0.443279,0.443279,0.443279,-69.517,6.6e-05,-69.517,6.6e-05,0,0,0
0.447797,0.447797,0.447797,-70.341,5.3e-05,-70.341,5.3e-05,0,0,0
0.452303,0.452303,0.452303,-71.174,4.3e-05,-71.174,4.3e-05,0,0,0
0.456799,0.456799,0.456799,-72.016,3.4e-05,-72.016,3.4e-05,0,0,0
0.461282,0.461282,0.461282,-72.866,2.8e-05,-72.866,2.8e-05,0,0,0
0.465754,0.465754,0.465754,-73.725,2.2e-05,-73.725,2.2e-05,0,0,0
0.470214,0.470214,0.470214,-74.594,1.8e-05,-74.594,1.8e-05,0,0,0
0.474662,0.474662,0.474662,-75.47,1.4e-05,-75.47,1.4e-05,0,0,0
0.479098,0.479098,0.479098,-76.356,1.1e-05,-76.356,1.1e-05,0,0,0
0.483522,0.483522,0.483522,-77.251,9e-06,-77.251,9e-06,0,0,1
0.487933,0.487933,0.487933,-78.155,7e-06,-78.155,7e-06,0,0,1
0.492332,0.492332,0.492332,-79.07,6e-06,-79.07,6e-06,0,0,1
0.496718,0.496718,0.496718,-79.991,4e-06,-79.991,4e-06,1,1,1
0.501092,0.501092,0.501092,-80.923,3e-06,-80.923,3e-06,1,1,1
0.505453,0.505453,0.505453,-81.865,3e-06,-81.865,3e-06,1,1,1
0.509801,0.509801,0.509801,-82.814,2e-06,-82.814,2e-06,1,1,1
0.514137,0.514137,0.514137,-83.774,2e-06,-83.774,2e-06,1,1,0
0.518459,0.518459,0.518459,-84.743,1e-06,-84.743,1e-06,1,1,0
0.522767,0.522767,0.522767,-85.72,1e-06,-85.72,1e-06,1,1,0
